"","da","pa","qa","pg","qg","RMSE","AIC"
"1344",1,4,2,2,2,0.0899147939858084,-3.31037040928082
"1345",1,4,2,2,3,0.089914694612078,-3.31090830678585
"1346",1,4,2,3,0,0.0896124282945746,-3.09934979936335
"1347",1,4,2,3,1,0.0899134608827641,-3.3098833649544
"1348",1,4,2,3,2,0.0899226195122379,-3.3102143759951
"1349",1,4,2,3,3,0.089917058490383,-3.31127105944627
"1350",1,4,3,1,1,0.0899118445131023,-3.31004390110624
"1351",1,4,3,1,2,0.0897831830156598,-3.30988977534484
"1352",1,4,3,1,3,0.0898870676987518,-3.31001298212487
"1353",1,4,3,2,1,0.0898994694970409,-3.30987902284715
"1354",1,4,3,2,2,0.0897817263988397,-3.31018022922648
"1355",1,4,3,2,3,0.0898599110208069,-3.311170891719
"1356",1,4,3,3,0,0.0894627567650115,-3.09962213602094
"1357",1,4,3,3,1,0.0899184612289131,-3.30972323257447
"1358",1,4,3,3,2,0.0897928484688049,-3.3106786536496
"1359",1,4,3,3,3,0.0898929955302914,-3.31158734251164
"1360",1,4,4,0,2,0.0903433805792133,-2.80419695997094
"1361",1,4,4,0,3,0.0895483723106714,-2.81134133849618
"1362",1,4,4,1,0,0.13048958623152,12.8983831978356
"1363",1,4,4,1,1,0.0899167648444626,-3.30990556141132
"1364",1,4,4,1,2,0.0899166556192358,-3.30977493245749
"1365",1,4,4,1,3,0.0899132066830115,-3.30985592287588
"1366",1,4,4,2,1,0.0899194716284242,-3.3097247175517
"1367",1,4,4,2,2,0.0899158731156536,-3.31007580176152
"1368",1,4,4,2,3,0.0899142813027697,-3.31061891288273
"1369",1,4,4,3,0,0.0895988642423629,-3.09742323286577
"1370",1,4,4,3,1,0.0899145161995067,-3.30958943852449
"1371",1,4,4,3,2,0.0899212180021284,-3.31088552044829
"1372",1,4,4,3,3,0.0900077453642715,-3.31169433079385
"1373",1,4,5,0,1,0.0895299767495644,-2.80701262823908
"1374",1,4,5,0,2,0.0904763703496303,-2.80555082615389
"1375",1,4,5,0,3,0.0896832274218578,-2.81099748872508
"1376",1,4,5,1,0,0.623755931125005,43.2406145629504
"1377",1,4,5,1,1,0.0898536838895363,-3.31043907423561
"1378",1,4,5,1,2,0.0898578445593152,-3.31030505746157
"1379",1,4,5,1,3,0.0895515023509448,-3.30999295507948
"1380",1,4,5,2,1,0.0898870711610063,-3.30947348499897
"1381",1,4,5,2,2,0.0898464422477344,-3.31063010573353
"1382",1,4,5,2,3,0.0898589829300731,-3.31119961365773
"1383",1,4,5,3,0,0.0899774841122291,-3.0979383226035
"1384",1,4,5,3,1,0.0898542132571115,-3.31012249586162
"1385",1,4,5,3,3,0.0898406419627825,-3.31155294557742
"1386",1,4,6,0,1,0.0895328599392816,-2.80846231755958
"1387",1,4,6,0,2,0.0896658318456744,-2.80943057410167
"1388",1,4,6,0,3,0.0895807750113158,-2.81089227852214
"1389",1,4,6,1,1,0.0896903021225199,-3.30990454713451
"1390",1,4,6,1,2,0.0898655563307538,-3.30998119993416
"1391",1,4,6,1,3,0.0894742404157566,-3.30991113608388
"1392",1,4,6,2,1,0.0894623065414479,-3.30975412273242
"1393",1,4,6,2,2,0.0898487173923459,-3.31035229248987
"1394",1,4,6,2,3,0.0898643897654978,-3.31091838126465
"1395",1,4,6,3,0,0.0899080976096304,-3.09878900044086
"1396",1,4,6,3,1,0.0898564504466106,-3.30983424427487
"1397",1,4,6,3,2,0.0898503490268206,-3.31019389695529
"1398",1,4,6,3,3,0.0898429807481636,-3.31126880056277
"1399",1,4,7,0,2,0.0896514410882947,-2.80938947854047
"1400",1,4,7,0,3,0.090047662118401,-2.80459515126956
"1401",1,4,7,1,1,0.0898495385334257,-3.30974081115238
"1402",1,4,7,1,2,0.0898164650462818,-3.30976438764831
"1403",1,4,7,1,3,0.0898190312238947,-3.30975381885976
"1404",1,4,7,2,1,0.0898123969247742,-3.30974032303111
"1405",1,4,7,2,2,0.0898283138655585,-3.30997298011174
"1406",1,4,7,2,3,0.0898234564208689,-3.31065067750985
"1407",1,4,7,3,1,0.0898718627021245,-3.30932072106754
"1408",1,4,7,3,2,0.089842832705304,-3.30975935980556
"1409",1,4,7,3,3,0.0898687383513956,-3.31096850579852
"1410",1,5,0,0,1,0.0899794535038556,-2.8052971329219
"1411",1,5,0,0,2,0.0899793678223433,-2.80693354464179
"1412",1,5,0,0,3,0.089979092783712,-2.80855820378687
"1413",1,5,0,1,1,0.0899145595553155,-3.31025133250732
"1414",1,5,0,1,2,0.0899149172255399,-3.3101200036356
"1415",1,5,0,1,3,0.0899149949953046,-3.31022724527832
"1416",1,5,0,2,0,0.0900571135022536,-3.01966005867484
"1417",1,5,0,2,1,0.0899145620368464,-3.31009303651468
"1418",1,5,0,2,2,0.0899118291540487,-3.31041338343877
"1419",1,5,0,2,3,0.089909489489146,-3.31095413135839
"1420",1,5,0,3,0,0.0899372210806358,-3.09891353436101
"1421",1,5,0,3,1,0.0899145652127274,-3.30993475526379
"1422",1,5,0,3,2,0.0899118477483196,-3.3102551002415
"1423",1,5,0,3,3,0.0899092239905933,-3.31131599047848
"1424",1,5,1,0,1,0.0900099766281375,-2.80353890490028
"1425",1,5,1,0,2,0.0900007547677232,-2.80633737528585
"1426",1,5,1,0,3,0.0899773354089396,-2.80840009669949
"1427",1,5,1,1,0,0.0901042171332472,-2.89944472424238
"1428",1,5,1,1,1,0.0899040980615875,-3.31009420259778
"1429",1,5,1,1,2,0.0899024893791434,-3.30996316321071
"1430",1,5,1,1,3,0.089907536916717,-3.31007001370045
"1431",1,5,1,2,0,0.0899329664016113,-3.01914177680279
"1432",1,5,1,2,1,0.0899028101503837,-3.30993607001077
"1433",1,5,1,2,2,0.0899060410224824,-3.31025549762229
"1434",1,5,1,2,3,0.0899036973321488,-3.31079618778999
"1435",1,5,1,3,0,0.0899636533910945,-3.09878021434461
"1436",1,5,1,3,1,0.0899022901704152,-3.3097777828905
"1437",1,5,1,3,2,0.089903942248852,-3.31009727041511
"1438",1,5,1,3,3,0.0898982905993978,-3.31115867906303
"1439",1,5,2,0,2,0.0895397602607896,-2.80961199348379
"1440",1,5,2,0,3,0.0901826512315356,-2.80882162961836
"1441",1,5,2,1,0,6.64305317745929,5.29407738179954
"1442",1,5,2,1,1,0.0899164591273218,-3.30993582603172
"1443",1,5,2,1,2,0.0899115724749783,-3.30980530401538
"1444",1,5,2,1,3,0.0899178949509625,-3.30991257721464
"1445",1,5,2,2,0,0.0899572826177317,-3.01847367743717
"1446",1,5,2,2,1,0.0899053220996358,-3.30977813211418
"1447",1,5,2,2,2,0.0899146784097871,-3.31009691101108
"1448",1,5,2,2,3,0.0899136466643774,-3.31063767583876
"1449",1,5,2,3,1,0.0899173604724369,-3.30961830608963
"1450",1,5,2,3,2,0.0899166100588732,-3.3099397807076
"1451",1,5,2,3,3,0.089909997682093,-3.31099932014074
"1452",1,5,3,0,1,0.0895725133273324,-2.80716095710789
"1453",1,5,3,0,2,0.0903432509313546,-2.80724671724632
"1454",1,5,3,0,3,0.0901039976568814,-2.80798639207003
"1455",1,5,3,1,1,0.0897972862952515,-3.31027176797921
"1456",1,5,3,1,2,0.089797706315895,-3.31014084504741
"1457",1,5,3,1,3,0.0897980381503794,-3.3102504649727
"1458",1,5,3,2,1,0.0897976100203237,-3.3101134817443
"1459",1,5,3,2,2,0.0897916447895234,-3.31044439986741
"1460",1,5,3,2,3,0.0897921715716421,-3.31101560210064
"1461",1,5,3,3,0,0.0903983875628542,-3.09676062752751
"1462",1,5,3,3,1,0.0898935887365839,-3.30948631567938
"1463",1,5,3,3,2,0.0897918779322487,-3.31028611927278
"1464",1,5,3,3,3,0.0897969964502064,-3.31137958547736
"1465",1,5,4,0,1,0.0895759140569386,-2.80766580061461
"1466",1,5,4,0,2,0.0899082200637092,-2.80848464300222
"1467",1,5,4,0,3,0.0895081802442314,-2.81145496423255
"1468",1,5,4,1,0,0.462742523623178,21.4584773198078
"1469",1,5,4,1,1,0.0899560020137178,-3.30990353924151
"1470",1,5,4,1,2,0.0898773604207235,-3.30948553870125
"1471",1,5,4,1,3,0.0898491920369387,-3.30962256814798
"1472",1,5,4,2,1,0.0899954837959016,-3.31018242106334
"1473",1,5,4,2,2,0.0897717631806094,-3.31018912501198
"1474",1,5,4,2,3,0.0898508295510147,-3.3110109199778
"1475",1,5,4,3,1,0.0899053356416523,-3.30929707292759
"1476",1,5,4,3,2,0.0898885281653947,-3.30964587611781
"1477",1,5,4,3,3,0.0906326499554237,-3.31198061044358
"1478",1,5,5,0,2,0.0894238298011102,-2.80985900605593
"1479",1,5,5,0,3,0.089641884757289,-2.8110632839671
"1480",1,5,5,1,1,0.0901131573293466,-3.31030964061504
"1481",1,5,5,1,2,0.089488523829166,-3.3096873505618
"1482",1,5,5,1,3,0.0899038637833854,-3.30946564252555
"1483",1,5,5,2,1,0.0897941029382196,-3.30998456124191
"1484",1,5,5,2,2,0.0894895450028751,-3.30998138422829
"1485",1,5,5,2,3,0.090076042773284,-3.31089319930014
"1486",1,5,5,3,1,0.0897940180908522,-3.30982627470846
"1487",1,5,5,3,2,0.0897901794612753,-3.31016333531649
"1488",1,5,5,3,3,0.0897833242437831,-3.31145116195905
"1489",1,5,6,0,1,0.0896106568759646,-2.80615470619477
"1490",1,5,6,0,2,0.0894680994393487,-2.80953028003584
"1491",1,5,6,0,3,0.0897573730722707,-2.80820628313439
"1492",1,5,6,1,1,0.0898502402507082,-3.30998029138393
"1493",1,5,6,1,2,0.0898547902901485,-3.30984587079214
"1494",1,5,6,1,3,0.0898683182892311,-3.3099492035165
"1495",1,5,6,2,1,0.0898500714283289,-3.30982200373005
"1496",1,5,6,2,2,0.0899744477693428,-3.3100668028782
"1497",1,5,6,2,3,0.0898609457650426,-3.3107450351718
"1498",1,5,6,3,1,0.0898512449577473,-3.30966371950246
"1499",1,5,6,3,2,0.0898416476475298,-3.31002319421796
"1500",1,5,6,3,3,0.0898535583714377,-3.31109413531601
"1501",1,5,7,0,1,0.0897600637236455,-2.80628871413869
"1502",1,5,7,0,2,0.0901645204483746,-2.8050834286236
"1503",1,5,7,0,3,0.0896712141904985,-2.80846549742783
"1504",1,5,7,1,1,0.0898456020081448,-3.30969753706437
"1505",1,5,7,1,2,0.0898505645775564,-3.30956283965931
"1506",1,5,7,1,3,0.0898671203996413,-3.30966522410554
"1507",1,5,7,2,0,0.0903967785243725,-3.01989475187371
"1508",1,5,7,2,1,0.0898475371256123,-3.30953921569815
"1509",1,5,7,2,2,0.0898502510428479,-3.30988231136911
"1510",1,5,7,3,1,0.0898543670191312,-3.30936728310582
"1511",1,5,7,3,2,0.0898512943847563,-3.30972421888566
"1512",1,5,7,3,3,0.0898474351345789,-3.31080541941962
"1513",1,6,0,0,1,0.0900003892022364,-2.80357018395298
"1514",1,6,0,0,2,0.0899737179027749,-2.80677890612709
"1515",1,6,0,0,3,0.0899758304389617,-2.80840423470448
"1516",1,6,0,1,1,0.0899068594144814,-3.30995988010152
"1517",1,6,0,1,2,0.0899069765748717,-3.30982843724432
"1518",1,6,0,1,3,0.0899077718356643,-3.30993461710958
"1519",1,6,0,2,0,0.0902302644047301,-3.01978329758831
"1520",1,6,0,2,1,0.089906850659618,-3.30980159577987
"1521",1,6,0,2,2,0.0899062307765584,-3.31013227764917
"1522",1,6,0,2,3,0.0899047194462867,-3.31067012625094
"1523",1,6,0,3,1,0.0899068383964575,-3.30964330683664
"1524",1,6,0,3,2,0.0899062190277295,-3.30997399480942
"1525",1,6,0,3,3,0.0899018168180474,-3.31102867941009
"1526",1,6,1,0,1,0.0899746156401261,-2.80340418423714
"1527",1,6,1,0,2,0.0908849448643952,3.71524401180683
"1528",1,6,1,0,3,0.0899925349198417,-2.80826536249692
"1529",1,6,1,1,0,3.69490672393022,5.79935710548782
"1530",1,6,1,1,1,0.089902368175414,-3.30980267736459
"1531",1,6,1,1,2,0.0899020954434433,-3.30967145466507
"1532",1,6,1,1,3,0.089906617996969,-3.30977654078925
"1533",1,6,1,2,0,0.0901386608094862,-3.0195123202948
"1534",1,6,1,2,1,0.0899020701874016,-3.30964448618239
"1535",1,6,1,2,2,0.0899065833416499,-3.30997391737414
"1536",1,6,1,2,3,0.0899047526782315,-3.31051183739052
"1537",1,6,1,3,0,0.0897465919152184,-3.09622359864816
"1538",1,6,1,3,1,0.0899029644053041,-3.30948625831788
"1539",1,6,1,3,2,0.0899043660315574,-3.3098164891285
"1540",1,6,1,3,3,0.0899015970233508,-3.31087042950332
"1541",1,6,2,0,1,0.0899687703866449,-2.80324035500936
"1542",1,6,2,0,2,0.0899747866104941,-2.80646281144135
"1543",1,6,2,0,3,0.0899530369123353,-2.8080967059795
"1544",1,6,2,1,1,0.0899085470902571,-3.30964832423558
"1545",1,6,2,1,2,0.0899097597266148,-3.30951634541899
"1546",1,6,2,1,3,0.0899108778446482,-3.30962050670386
"1547",1,6,2,2,1,0.089889899210579,-3.30950022075358
"1548",1,6,2,2,2,0.0899031104922772,-3.30981680866372
"1549",1,6,2,2,3,0.0899022895855355,-3.31035452046398
"1550",1,6,2,3,0,0.0899926085288236,-3.09840863267469
"1551",1,6,2,3,1,0.0898892876853259,-3.30934104940512
"1552",1,6,2,3,2,0.0899048975227596,-3.30965832308936
"1553",1,6,2,3,3,0.0898997141944249,-3.31071334716128
"1554",1,6,3,0,1,0.0896490401233419,-2.80802192394846
"1555",1,6,3,0,2,0.0898568256396889,-2.80378891833937
"1556",1,6,3,0,3,0.0901461180841261,-2.80581617112877
"1557",1,6,3,1,0,0.310143477414995,1.4864687975663
"1558",1,6,3,1,1,0.0898516308550198,-3.31015667859185
"1559",1,6,3,1,2,0.0900288472420673,-3.31012997655945
"1560",1,6,3,1,3,0.0898875868493635,-3.31006161413574
"1561",1,6,3,2,0,0.0902234521225287,-3.01980858140146
"1562",1,6,3,2,1,0.0898859639189825,-3.30994278681123
"1563",1,6,3,2,2,0.0898817113150435,-3.31027119706087
"1564",1,6,3,2,3,0.0898919652236117,-3.3108653277421
"1565",1,6,3,3,0,0.0898504648306267,-3.09841731036101
"1566",1,6,3,3,1,0.0898516437046518,-3.30984010631313
"1567",1,6,3,3,2,0.0899915545593988,-3.31016909100338
"1568",1,6,3,3,3,0.0898498394741861,-3.3112536635625
"1569",1,6,4,0,1,0.0906569692911719,67.7466002350272
"1570",1,6,4,0,2,0.089595605000233,-2.80932951679642
"1571",1,6,4,0,3,0.08957188647642,-2.80733720973663
"1572",1,6,4,1,1,0.089810981070538,-3.30973211613406
"1573",1,6,4,1,2,0.089833224761552,-3.30999769802589
"1574",1,6,4,1,3,0.0898581496026441,-3.31006752927265
"1575",1,6,4,2,1,0.0898479277292235,-3.30993872385539
"1576",1,6,4,2,2,0.0897803444370613,-3.31002463711035
"1577",1,6,4,2,3,0.0897107737581805,-3.3106598258804
"1578",1,6,4,3,1,0.0898301965968566,-3.30981670705593
"1579",1,6,4,3,2,0.0902705085369048,-3.31001240741739
"1580",1,6,4,3,3,0.0898258398334847,-3.31124526558274
"1581",1,6,5,0,2,0.0901290978623259,-2.80816585456542
"1582",1,6,5,0,3,0.0892408720416673,-2.81032382329135
"1583",1,6,5,1,1,0.0898579115189639,-3.31000758918691
"1584",1,6,5,1,2,0.089851739896522,-3.30988489166551
"1585",1,6,5,1,3,0.0898664479673522,-3.30998648814953
"1586",1,6,5,2,1,0.0898485132542685,-3.30986159700312
"1587",1,6,5,2,2,0.0898421620478365,-3.31022156283763
"1588",1,6,5,2,3,0.0898639677333266,-3.31076378689554
"1589",1,6,5,3,1,0.0898470022246621,-3.30970328948152
"1590",1,6,5,3,2,0.0898417061283734,-3.31006326879393
"1591",1,6,5,3,3,0.0898408527206589,-3.31113324155493
"1592",1,6,6,0,2,0.0899252235833932,-2.80519673457093
"1593",1,6,6,0,3,0.0895541260237038,-2.81096831250429
"1594",1,6,6,1,1,0.0898376684300244,-3.30987775871411
"1595",1,6,6,1,2,0.0898522808613911,-3.30972661877469
"1596",1,6,6,1,3,0.0895599869828978,-3.30937313389458
"1597",1,6,6,2,1,0.0898609694343751,-3.30970071132673
"1598",1,6,6,2,2,0.0898612415361648,-3.31004989447498
"1599",1,6,6,2,3,0.0896094285796864,-3.31094302170377
"1600",1,6,6,3,1,0.0901385054599888,-3.30951845284857
"1601",1,6,6,3,2,0.0901560352979582,-3.30997802432976
"1602",1,6,6,3,3,0.0900107691543473,-3.31083093789726
"1603",1,6,7,0,2,0.0894281830315201,-2.80846983229188
"1604",1,6,7,0,3,0.0895525962666062,-2.81091014446674
"1605",1,6,7,1,1,0.089897085290107,-3.31011665752985
"1606",1,6,7,1,2,0.0898985760369378,-3.30997763530108
"1607",1,6,7,1,3,0.0900128219066026,-3.30986354265171
"1608",1,6,7,2,1,0.0900138901577621,-3.30975777126363
"1609",1,6,7,2,2,0.0898580045062198,-3.31005042365367
"1610",1,6,7,2,3,0.0900178961952076,-3.3106926835067
"1611",1,6,7,3,1,0.0898970095659047,-3.30980008968279
"1612",1,6,7,3,2,0.0898574149771988,-3.30960686225247
"1613",1,6,7,3,3,0.0898372809256532,-3.31069296497243
"1614",1,7,0,0,1,0.0899203550035488,-2.8034378478901
"1615",1,7,0,0,2,0.0899218252302953,-2.80666834692164
"1616",1,7,0,0,3,0.0899236048443934,-2.80828994842378
"1617",1,7,0,1,1,0.0898873138524667,-3.3096796397787
"1618",1,7,0,1,2,0.0898866266981581,-3.30954860845586
"1619",1,7,0,1,3,0.0898861491636505,-3.30965486735693
"1620",1,7,0,2,0,0.0901005709178726,-3.01974448595673
"1621",1,7,0,2,1,0.0898873696866186,-3.30952135044046
"1622",1,7,0,2,2,0.0898921245942113,-3.30984528603408
"1623",1,7,0,2,3,0.0898885018703478,-3.31038340882928
"1624",1,7,0,3,0,0.0898673542511885,-3.09850228081038
"1625",1,7,0,3,1,0.0898873608456218,-3.30936306581872
"1626",1,7,0,3,2,0.0898920756956358,-3.30968700087434
"1627",1,7,0,3,3,0.0898875640945608,-3.31074843014362
"1628",1,7,1,0,1,0.0899682440496537,-2.80323706057297
"1629",1,7,1,0,2,0.090002678775436,-2.80648968085727
"1630",1,7,1,0,3,0.0899106620137531,-2.80819719412327
"1631",1,7,1,1,0,2.22297268910251,7.02991913298791
"1632",1,7,1,1,1,0.0898864590090223,-3.30953068551041
"1633",1,7,1,1,2,0.08988630985607,-3.30940020331257
"1634",1,7,1,1,3,0.0898857607085816,-3.30950803107865
"1635",1,7,1,2,0,0.0902410035539047,-3.01953844599503
"1636",1,7,1,2,1,0.089886638272141,-3.30937239231948
"1637",1,7,1,2,2,0.0898895854706773,-3.30969496920838
"1638",1,7,1,2,3,0.089886862560824,-3.3102328461304
"1639",1,7,1,3,0,0.0898540531274271,-3.09835586121496
"1640",1,7,1,3,1,0.0898865695465827,-3.30921410787217
"1641",1,7,1,3,2,0.0898896142627817,-3.309536700151
"1642",1,7,1,3,3,0.0898871981015319,-3.31059415629425
"1643",1,7,2,0,1,0.089617541636459,-2.80644131009762
"1644",1,7,2,0,2,0.0899917366263532,-2.80633024503914
"1645",1,7,2,0,3,0.0901011478386272,-2.80845131110966
"1646",1,7,2,1,1,0.0898366645700346,-3.31010951663061
"1647",1,7,2,1,2,0.0898384300165558,-3.30997805289623
"1648",1,7,2,1,3,0.0898411725938128,-3.31008880584378
"1649",1,7,2,2,0,0.0945952333655636,-2.75092363107576
"1650",1,7,2,2,1,0.089837254351932,-3.30995121853238
"1651",1,7,2,2,2,0.0898889002806472,-3.30953570134998
"1652",1,7,2,2,3,0.0898806444103844,-3.31025462207771
"1653",1,7,2,3,0,0.0899253787759266,-3.09811542487919
"1654",1,7,2,3,1,0.0898867251506365,-3.30905426129417
"1655",1,7,2,3,2,0.0898839524779208,-3.30937831011762
"1656",1,7,2,3,3,0.0898820645154132,-3.310429433654
"1657",1,7,3,0,2,0.0900518899228279,-2.80616805085509
"1658",1,7,3,0,3,0.089620762784005,-2.81119006377032
"1659",1,7,3,1,1,0.0898331441890502,-3.30995180927832
"1660",1,7,3,1,2,0.0898345082102974,-3.30982049268581
"1661",1,7,3,1,3,0.0898267044074939,-3.30992748411509
"1662",1,7,3,2,1,0.0898324665505202,-3.30979352655864
"1663",1,7,3,2,2,0.0898283755372102,-3.31013553753634
"1664",1,7,3,2,3,0.0898447752401019,-3.31061045379458
"1665",1,7,3,3,1,0.0898327185882458,-3.30963524287688
"1666",1,7,3,3,2,0.0898291022628153,-3.30997727227878
"1667",1,7,3,3,3,0.0898285491579154,-3.31105099381935
"1668",1,7,4,0,2,0.0896134347955559,-2.81026869457732
"1669",1,7,4,0,3,0.0897247903848956,-2.81114009752996
"1670",1,7,4,1,1,0.0898544251173527,-3.30983537105413
"1671",1,7,4,1,2,0.089802173685408,-3.30977069259706
"1672",1,7,4,1,3,0.089825993674029,-3.3097637403245
"1673",1,7,4,2,1,0.0898628176693773,-3.3095102540499
"1674",1,7,4,2,2,0.0898422371702016,-3.30994980298621
"1675",1,7,4,2,3,0.0898156506849221,-3.31065778625943
"1676",1,7,4,3,1,0.0898176207355353,-3.30947718647184
"1677",1,7,4,3,2,0.0898424605312887,-3.30979152230785
"1678",1,7,4,3,3,0.0896758921764465,-3.31088401509826
"1679",1,7,5,0,2,0.0900008566203005,-2.80897373577545
"1680",1,7,5,0,3,0.0898002356586717,-2.80889281731318
"1681",1,7,5,1,1,0.0898558335129414,-3.30988268513267
"1682",1,7,5,1,2,0.0901392148263915,-3.30970415570639
"1683",1,7,5,1,3,0.0898788987875163,-3.3096991652056
"1684",1,7,5,2,1,0.0898557401932515,-3.3097244053325
"1685",1,7,5,2,2,0.0898215807732683,-3.30994861038842
"1686",1,7,5,2,3,0.0898539741032397,-3.31049615707479
"1687",1,7,5,3,0,0.0905067566591465,-2.99743180745418
"1688",1,7,5,3,1,0.0898559350768475,-3.30956612280692
"1689",1,7,5,3,2,0.0899496858233084,-3.30956245566868
"1690",1,7,5,3,3,0.0900093691488441,-3.31070369251068
"1691",1,7,6,0,2,0.0895577479958268,-2.80985567698565
"1692",1,7,6,0,3,0.0898451871071455,-2.81240676538786
"1693",1,7,6,1,1,0.0898855730516269,-3.31010985545528
"1694",1,7,6,1,2,0.0898904527987089,-3.30997073488495
"1695",1,7,6,1,3,0.0898552735769146,-3.3095533145724
"1696",1,7,6,2,1,0.0898859531627416,-3.30995157582906
"1697",1,7,6,2,2,0.0898658778744417,-3.30976590218476
"1698",1,7,6,2,3,0.089557357404959,-3.30989936719216
"1699",1,7,6,3,0,0.0900151330572276,-3.10008538362333
"1700",1,7,6,3,1,0.089716252088167,-3.30980086235225
"1701",1,7,6,3,2,0.0898202581171933,-3.31048811841298
"1702",1,7,6,3,3,0.0901416947347833,-3.3107325416528
"1703",1,7,7,0,2,0.090022515746656,-2.80610658729956
"1704",1,7,7,0,3,0.090008407068975,-2.80786696247752
"1705",1,7,7,1,0,0.0918395497800482,77.0875419129193
"1706",1,7,7,1,1,0.08988410089036,-3.30995276343115
"1707",1,7,7,1,2,0.0898884571990779,-3.30981361880098
"1708",1,7,7,1,3,0.0898985527413782,-3.30991374798967
"1709",1,7,7,2,0,0.609009778060275,1.95910163891771
"1710",1,7,7,2,1,0.0892435573935278,-3.30992983861971
"1711",1,7,7,2,2,0.09003275586152,-3.31032305739096
"1712",1,7,7,2,3,0.0898939289822111,-3.31078059303081
"1713",1,7,7,3,1,0.0892442321760121,-3.30977156338148
"1714",1,7,7,3,2,0.0898677033428038,-3.31000930019712
"1715",1,7,7,3,3,0.089903792023174,-3.31094377934836
"1716",2,0,1,0,1,0.089984873703207,38.5656027332256
"1717",2,0,1,0,3,0.0899895229148202,-2.80065868757542
"1718",2,0,1,1,0,0.089984873703207,66.4425187002878
"1719",2,0,1,1,1,0.0902081953771093,-3.29964739860353
"1720",2,0,1,1,2,0.0902077485111749,-3.29949818613926
"1721",2,0,1,1,3,0.0902076284884407,-3.29967407936523
"1722",2,0,1,2,0,0.0900471993574704,-3.01132942920228
"1723",2,0,1,2,1,0.090207602678051,-3.29939713626463
"1724",2,0,1,2,2,0.090208567259231,-3.29963257569131
"1725",2,0,1,2,3,0.0902090763106778,-3.30025662431219
"1726",2,0,1,3,0,0.0900998678852859,-3.08904395667982
"1727",2,0,1,3,1,0.0902069821427038,-3.29915047033935
"1728",2,0,1,3,2,0.0902079611892652,-3.29938740339515
"1729",2,0,1,3,3,0.0902067935712744,-3.30042023624505
"1730",2,0,2,0,2,0.090093199079319,-2.80212922911994
"1731",2,0,2,1,1,0.0902327372693314,-3.30063806117404
"1732",2,0,2,1,2,0.0902328329756825,-3.30055504594112
"1733",2,0,2,1,3,0.0902318846077374,-3.30067242772669
"1734",2,0,2,2,0,0.0901088246602236,-3.01245522937531
"1735",2,0,2,2,1,0.0902327383343962,-3.30047976270107
"1736",2,0,2,2,2,0.0902331406646409,-3.30072529950354
"1737",2,0,2,2,3,0.0902313762403876,-3.30124907395417
"1738",2,0,2,3,1,0.0902322000547362,-3.30023223185811
"1739",2,0,2,3,2,0.0902325762071603,-3.30047935671133
"1740",2,0,2,3,3,0.0902299822207159,-3.30144891613875
"1741",2,0,3,0,1,0.0901082857215593,-2.79947139007216
"1742",2,0,3,0,3,0.0901115993605579,-2.80416731741755
"1743",2,0,3,1,1,0.0902489534730736,-3.3008891799481
"1744",2,0,3,1,2,0.0902489886165823,-3.30080824617472
"1745",2,0,3,1,3,0.0902487207188599,-3.30102466091217
"1746",2,0,3,2,1,0.0902489528689252,-3.30073088204137
"1747",2,0,3,2,2,0.0902496110723876,-3.30097979922624
"1748",2,0,3,2,3,0.0902481731846963,-3.30158940552811
"1749",2,0,3,3,0,0.0901722167546252,-3.09084513484932
"1750",2,0,3,3,1,0.0902489547759562,-3.30057256818808
"1751",2,0,3,3,2,0.0902496167697094,-3.30082150658096
"1752",2,0,3,3,3,0.090245516792388,-3.30175445649983
"1753",2,0,4,0,2,0.0901128904789927,-2.80240833976938
"1754",2,0,4,0,3,0.0901133618424037,-2.80401431944882
"1755",2,0,4,1,1,0.0901927254674222,-3.30096110359825
"1756",2,0,4,1,2,0.0901930526305729,-3.30087585815752
"1757",2,0,4,1,3,0.0901931861069053,-3.30108967866342
"1758",2,0,4,2,1,0.090192734606729,-3.30080279994916
"1759",2,0,4,2,2,0.0901924222527446,-3.30103740673376
"1760",2,0,4,2,3,0.0901916291196254,-3.3016538953133
"1761",2,0,4,3,1,0.0901927259890191,-3.30064449522304
"1762",2,0,4,3,2,0.0901924171064777,-3.30087911212808
"1763",2,0,4,3,3,0.0901889482135549,-3.30180742252605
"1764",2,0,5,0,1,0.0901411437624183,-2.79919259590554
"1765",2,0,5,0,3,0.0901318584295441,-2.80386438750641
"1766",2,0,5,1,1,0.0902451997071219,-3.3007515584424
"1767",2,0,5,1,2,0.0902463754604315,-3.30066711185032
"1768",2,0,5,1,3,0.0902468584224091,-3.30088073035171
"1769",2,0,5,2,0,0.0901456574086535,-3.01322751237348
"1770",2,0,5,2,1,0.0902451931831433,-3.30059325408685
"1771",2,0,5,2,2,0.0902424778134705,-3.30085055409962
"1772",2,0,5,2,3,0.0902400291717588,-3.30146279805007
"1773",2,0,5,3,1,0.090245208407396,-3.30043496589102
"1774",2,0,5,3,2,0.0902425414208335,-3.3006922538399
"1775",2,0,5,3,3,0.0902387664030953,-3.30161624924299
"1776",2,0,6,0,1,0.0901088862798343,-2.79973720592386
"1777",2,0,6,0,2,0.0901595151300334,-2.80260398625914
"1778",2,0,6,0,3,0.0901599189393423,-2.80420443495132
"1779",2,0,6,1,1,0.0902464361791904,-3.30052460070976
"1780",2,0,6,1,2,0.0902476109877527,-3.30043934698094
"1781",2,0,6,1,3,0.0902481696624014,-3.30065323135457
