Date,XUDLUSS,XUDLNKD,XUDLSFS,XUDLJYD,XUDLSKD,XUDLDKD,XUDLCDD,XUDLNDD,XUDLZRD,XUDLHDD,XUDLSGD,XUDLERD
1975-12-19,2.0169,5.556,5.2948,306.0,4.4072,6.18,0.9847,0.964,0.872,,,0.8087
1975-12-22,2.0202,5.558,5.3014,306.0,4.4092,6.1772,0.9848,0.9641,0.8695,,,0.8081
1975-12-23,2.0218,5.553,5.29,305.77,4.4,6.1645,0.9859,0.964,0.8688,,,0.8072
1975-12-24,2.0231,5.541,5.2985,305.9,4.385,6.1575,0.9871,0.9638,0.8693,,,0.8062
1975-12-29,2.0218,5.549,5.3022,305.2,4.3917,6.1595,0.9851,0.9631,0.8699,,,0.8094
1975-12-30,2.0239,5.5787,5.3036,305.02,4.4015,6.1737,0.9833,0.9629,0.869,,,0.8096
1975-12-31,2.0231,5.5845,5.3015,305.07,4.399,6.1737,0.9844,0.9629,0.8693,,,0.8093
1976-01-02,2.0239,5.5835,5.2986,305.05,4.398,6.1742,0.9837,0.9629,0.869,,,0.8093
1976-01-05,2.0321,5.553,5.2631,305.05,4.364,6.155,0.9846,0.9625,0.8684,,,0.8048
1976-01-06,2.0309,5.546,5.2641,304.92,4.356,6.1462,0.9871,0.9611,0.8714,,,0.8045
1976-01-07,2.0342,5.5485,5.2899,304.2,4.356,6.1312,0.9882,0.9606,0.8699,,,0.804
1976-01-08,2.0342,5.5462,5.2889,305.65,4.36,6.132,0.9875,0.9602,0.8699,,,0.8045
1976-01-09,2.0309,5.5647,5.2925,305.92,4.378,6.158,0.9858,0.9606,0.8742,,,0.806
1976-01-12,2.0321,5.5507,5.2896,305.1,4.378,6.1407,0.9883,0.9615,0.8698,,,0.8062
1976-01-13,2.0239,5.5572,5.2783,305.25,4.395,6.16,0.9911,0.9615,0.8733,,,0.8079
1976-01-14,2.0272,5.5642,5.2707,305.3,4.383,6.1637,0.9935,0.9621,0.8676,,,0.8063
1976-01-15,2.0272,5.5452,5.2687,305.32,4.376,6.145,0.9979,0.9612,0.8687,,,0.8066
1976-01-16,2.028,5.5502,5.2728,305.1,4.377,6.1627,0.9949,0.9614,0.8694,,,0.8073
1976-01-19,2.0329,5.5462,5.2855,304.15,4.375,6.152,0.9958,0.9611,0.8694,,,0.807
1976-01-20,2.0309,5.5527,5.2864,303.7,4.378,6.1627,0.9977,0.9602,0.8703,,,0.8084
1976-01-21,2.0231,5.5647,5.2843,304.5,4.385,6.174,0.9973,0.9602,0.8715,,,0.8135
1976-01-22,2.0202,5.5792,5.2646,304.02,4.376,6.184,0.9975,0.962,0.8684,,,0.8176
1976-01-23,2.0231,5.5592,5.2682,303.87,4.376,6.162,0.9994,0.9619,0.8692,,,0.8162
1976-01-26,2.0251,5.5532,5.2673,303.65,4.375,6.161,1.0009,0.9615,0.8695,,,0.8152
1976-01-27,2.0251,5.5547,5.2713,303.7,4.38,6.1619,0.9994,0.9614,0.8695,,,0.8152
1976-01-28,2.0288,5.5525,5.281,303.5,4.381,6.1597,1.0003,0.956,0.869,,,0.816
1976-01-29,2.028,5.5627,5.2789,303.7,4.384,6.168,0.9995,0.9606,0.8694,,,0.817
1976-01-30,2.0288,5.5532,5.2789,303.67,4.378,6.158,0.9987,0.9599,0.8701,,,0.8178
1976-02-02,2.028,5.53,5.2464,303.2,4.356,6.142,1.0007,0.9606,0.8683,,,0.8148
1976-02-03,2.028,5.5277,5.2525,302.7,4.362,6.1402,1.0016,0.9592,0.8694,,,0.8164
1976-02-04,2.0309,5.5292,5.2641,300.35,4.36,6.1447,1.0024,0.9598,0.8692,,,0.814
1976-02-05,2.028,5.5207,5.2586,301.27,4.366,6.1407,1.003,0.9579,0.8704,,,0.8145
1976-02-06,2.0272,5.5235,5.2606,301.4,4.371,6.1537,1.004,0.9579,0.8697,,,0.8155
1976-02-09,2.028,5.5182,5.2201,300.67,4.369,6.1507,1.0047,0.9594,0.8683,,,0.8191
1976-02-10,2.0259,5.5272,5.2126,300.55,4.371,6.1592,1.0044,0.9583,0.8692,,,0.819
1976-02-11,2.028,5.5127,5.1815,300.32,4.364,6.133,1.0042,0.9583,0.8683,,,0.8165
1976-02-12,2.0259,5.4922,5.1681,300.27,4.368,6.103,1.0033,0.9583,0.8692,,,0.8176
1976-02-13,2.0251,5.507,5.164,300.75,4.38,6.1185,1.0037,0.9579,0.8695,,,0.8196
1976-02-16,2.0231,5.5167,5.167,301.6,4.382,6.1245,1.004,0.9579,0.8704,,,0.8212
1976-02-17,2.0231,5.5377,5.1973,301.55,4.382,6.135,1.0037,0.9596,0.8704,,,0.8236
1976-02-18,2.0239,5.5087,5.1873,301.6,4.376,6.1217,1.0061,0.9603,0.8634,,,0.8217
1976-02-19,2.0231,5.5037,5.171,301.68,4.377,6.1062,1.0068,0.9599,0.8638,,,0.8212
1976-02-20,2.0239,5.5177,5.1933,302.12,4.379,6.118,1.008,0.96,0.8634,,,0.8236
1976-02-23,2.0239,5.5222,5.1771,302.47,4.377,6.1355,1.0107,0.9597,0.8701,,,0.8248
1976-02-24,2.0251,5.5112,5.1741,302.0,4.374,6.1312,1.0109,0.9598,0.8695,,,0.8246
1976-02-25,2.0259,5.5172,5.1823,302.0,4.378,6.148,1.0116,0.9597,0.8692,,,0.8246
1976-02-26,2.0259,5.5382,5.1924,302.16,4.381,6.1582,1.0146,0.9592,0.8692,,,0.8237
1976-02-27,2.0251,5.5442,5.2025,302.15,4.388,6.1665,1.0155,0.9592,0.8706,,,0.8246
1976-03-01,2.0239,5.5367,5.2358,301.6,4.399,6.1657,1.0112,0.9602,0.8581,,,0.828
1976-03-02,2.0239,5.5612,5.2358,301.7,4.398,6.1947,1.0093,0.9602,0.8701,,,0.8295
1976-03-03,2.0239,5.5442,5.2237,301.53,4.395,6.186,1.0119,0.9602,0.8696,,,0.8289
1976-03-04,2.0149,5.5452,5.2206,301.7,4.407,6.1877,1.0107,0.96,0.8739,,,0.8314
1976-03-05,1.9849,5.5597,5.1409,301.4,4.403,6.2137,1.0081,0.9624,0.8674,,,0.8318
1976-03-08,1.944,5.5227,5.0058,300.6,4.393,6.1657,1.0144,0.9741,0.8678,,,0.8309
1976-03-09,1.941,5.5417,5.0058,301.1,4.396,6.1872,1.0157,0.9793,0.8501,,,0.8315
1976-03-10,1.922,5.5467,4.953,301.24,4.398,6.1762,1.0166,0.9781,0.8744,,,0.8334
1976-03-11,1.912,5.5762,4.9463,300.82,4.407,6.2137,1.015,0.9847,0.8755,,,0.8358
1976-03-12,1.926,5.5717,4.9845,301.1,4.411,6.2117,1.0142,0.9796,0.8737,,,0.8366
1976-03-15,1.9231,5.5687,4.9539,300.55,4.408,6.1945,1.0142,0.9814,0.8682,,,0.842
1976-03-16,1.915,5.5922,4.9407,300.5,4.416,6.1925,1.0166,0.9818,0.8719,,,0.8463
1976-03-17,1.9249,5.5792,4.87,300.0,4.404,6.1552,1.0159,0.9846,0.8674,,,0.847
1976-03-18,1.9249,5.529,4.8758,299.75,4.398,6.1012,1.0148,0.9809,0.8696,,,0.8454
1976-03-19,1.9209,5.5322,4.8618,299.67,4.399,6.115,1.0148,0.9809,0.8703,,,0.8426
1976-03-22,1.9209,5.5398,4.8772,299.8,4.399,6.1162,1.0151,0.9817,0.8703,,,0.8414
1976-03-23,1.9249,5.532,4.9258,299.7,4.407,6.0937,1.0151,0.9815,0.8685,,,0.8424
1976-03-24,1.9272,5.5352,4.9221,299.7,4.409,6.126,1.0153,0.9811,0.8697,,,0.8419
1976-03-25,1.9231,5.5407,4.8981,299.57,4.406,6.0835,1.0161,0.9799,0.8693,,,0.8415
1976-03-26,1.9209,5.5372,4.8868,299.55,4.406,6.08,1.0172,0.9806,0.8703,,,0.843
1976-03-29,1.9161,5.54,4.8861,299.7,4.41,6.0692,1.0155,0.9819,0.8703,,,0.8433
1976-03-30,1.9161,5.5367,4.8669,299.77,4.403,6.0732,1.0154,0.9815,0.8703,,,0.84
1976-03-31,1.915,5.574,4.8622,299.5,4.405,6.0762,1.0162,0.9823,0.8697,,,0.8399
1976-04-01,1.8871,5.507,4.7687,299.4,4.398,6.0687,1.0152,0.9822,0.8674,,,0.8384
1976-04-02,1.8692,5.5042,4.744,299.17,4.412,6.0887,1.0158,0.9891,0.8677,,,0.8425
1976-04-05,1.8671,5.5187,4.7406,299.25,4.415,6.0832,1.0172,0.9921,0.8698,,,0.8418
1976-04-06,1.858,5.5047,4.7082,299.02,4.406,6.0337,1.0175,0.9955,0.8682,,,0.842
1976-04-07,1.8681,5.5002,4.745,298.8,4.412,6.053,1.0201,0.995,0.8682,,,0.8438
1976-04-08,1.845,5.4937,4.6679,297.3,4.406,6.0475,1.0218,0.9946,0.8719,,,0.8429
1976-04-09,1.8369,5.4967,4.6584,297.77,4.41,6.0647,1.0214,1.004,0.8722,,,0.8454
1976-04-12,1.8409,5.4972,4.6685,298.62,4.411,6.0662,1.0186,1.0017,0.8691,,,0.8493
1976-04-13,1.8512,5.4987,4.6891,298.37,4.41,6.05,1.0144,0.9978,0.869,,,0.8481
1976-04-14,1.857,5.4982,4.6778,298.59,4.4,6.0352,1.0112,0.9967,0.8687,,,0.8441
1976-04-15,1.8539,5.491,4.6867,298.32,4.405,6.031,1.0111,0.9959,0.8712,,,0.8452
1976-04-20,1.8481,5.4882,4.6572,299.35,4.401,6.0212,1.0161,0.9972,0.8693,,,0.8446
1976-04-21,1.8409,5.4857,4.6593,299.5,4.397,5.9972,1.0181,0.9986,0.8727,,,0.8452
1976-04-22,1.8272,5.4637,4.6192,299.7,4.399,5.992,1.0151,1.0013,0.8602,,,0.8467
1976-04-23,1.8242,5.4992,4.6116,299.71,4.399,6.0592,1.0142,1.0005,0.87,,,0.8473
1976-04-26,1.8188,5.4892,4.5907,299.77,4.396,6.0622,1.0172,1.0075,0.8653,,,0.8471
1976-04-27,1.8242,5.4867,4.6098,299.3,4.396,6.0317,1.0174,1.006,0.8712,,,0.8474
1976-04-28,1.8318,5.4867,4.618,299.22,4.392,6.0207,1.0179,1.0086,0.8687,,,0.8471
1976-04-29,1.842,5.4862,4.6289,299.25,4.386,6.0042,1.0181,1.0025,0.8695,,,0.8468
1976-04-30,1.8409,5.484,4.6317,299.0,4.386,6.0187,1.0208,1.0005,0.8715,,,0.8476
1976-05-03,1.8282,5.4695,4.5742,298.87,4.379,6.01,1.0203,1.0006,0.8737,,,0.8476
1976-05-04,1.8262,5.47,4.5618,297.77,4.375,6.0087,1.0178,1.0041,0.869,,,0.85
1976-05-05,1.8282,5.4427,4.554,297.97,4.372,6.0437,1.0207,0.999,0.8728,,,0.8506
1976-05-06,1.8222,5.4407,4.4935,298.05,4.372,6.0275,1.02,1.0044,0.8722,,,0.8447
1976-05-07,1.8242,5.4552,4.5185,298.47,4.375,6.0427,1.0191,0.9975,0.8712,,,0.8422
1976-05-10,1.8302,5.462,4.5426,298.4,4.38,6.0432,1.0211,1.0045,0.8718,,,0.8398
1976-05-11,1.8328,5.4612,4.5453,298.35,4.385,6.0385,1.0215,1.0017,0.8706,,,0.8422
1976-05-12,1.8389,5.48,4.5899,298.75,4.404,6.0442,1.0213,1.0012,0.8701,,,0.8447
1976-05-13,1.8282,5.4647,4.5577,298.9,4.404,6.0415,1.0208,1.0002,0.8753,,,0.8447
1976-05-14,1.8159,5.491,4.5379,298.65,4.416,6.0455,1.0206,1.003,0.8763,,,0.8464
1976-05-17,1.8031,5.5175,4.5456,298.4,4.443,6.0752,1.0185,1.0079,0.8705,,,0.852
1976-05-18,1.81,5.5105,4.5666,298.1,4.446,6.0812,1.0206,1.0106,0.8672,,,0.8507
1976-05-19,1.808,5.5092,4.5128,299.2,4.424,6.0787,1.0209,1.0091,0.8706,,,0.8488
1976-05-20,1.807,5.4842,4.4904,299.3,4.427,6.063,1.0207,1.0101,0.8675,,,0.8488
1976-05-21,1.78,5.5332,4.4429,299.5,4.44,6.1067,1.0189,1.0076,0.8696,,,0.8515
1976-05-24,1.787,5.538,4.4175,299.52,4.433,6.0757,1.0206,1.0149,0.8578,,,0.8497
1976-05-25,1.7879,5.5295,4.4197,299.45,4.447,6.0642,1.0208,1.0091,0.8756,,,0.8504
1976-05-26,1.7699,5.5375,4.361,299.65,4.448,6.098,1.0196,1.0137,0.877,,,0.8528
1976-05-27,1.7709,5.5355,4.3653,299.6,4.436,6.1,1.0198,1.0176,0.8713,,,0.8509
1976-05-28,1.759,5.5325,4.3271,299.95,4.445,6.1325,1.0199,1.0178,0.8701,,,0.8533
1976-06-01,1.7528,5.5437,4.2523,300.35,4.461,6.13,1.0219,1.0209,0.8694,,,0.8551
1976-06-02,1.7229,5.5375,4.1143,300.3,4.44,6.1562,1.0228,1.0246,0.8946,,,0.8527
1976-06-03,1.71,5.5475,4.1057,300.31,4.45,6.1662,1.0235,1.0316,0.8734,,,0.8534
1976-06-04,1.717,5.5472,4.2135,300.35,4.451,6.1612,1.0227,1.0364,0.8698,,,0.8538
1976-06-07,1.755,5.5435,4.3155,300.3,4.441,6.1375,1.0223,1.0364,0.8535,,,0.8521
1976-06-08,1.7699,5.5322,4.4159,300.0,4.441,6.1307,1.0215,1.0173,0.8721,,,0.8517
1976-06-09,1.774,5.5087,4.4368,299.85,4.435,6.0925,1.022,1.0178,0.8664,,,0.8511
1976-06-10,1.7699,5.5197,4.4017,299.95,4.444,6.1032,1.0215,1.0173,0.8696,,,0.8532
1976-06-11,1.7699,5.525,4.3982,299.85,4.438,6.1055,1.0227,1.0175,0.8696,,,0.8526
1976-06-14,1.773,5.5237,4.4183,299.82,4.438,6.0972,1.0238,1.0178,0.8705,,,0.8523
1976-06-15,1.7771,5.5562,4.4001,299.7,4.44,6.0982,1.0253,1.0191,0.8698,,,0.8521
1976-06-16,1.7771,5.53,4.3823,299.8,4.441,6.0902,1.0264,1.0156,0.8722,,,0.8523
1976-06-17,1.774,5.5367,4.4173,299.95,4.443,6.1027,1.0286,1.0171,0.8713,,,0.8523
1976-06-18,1.774,5.5487,4.4155,299.2,4.45,6.1162,1.0283,1.0158,0.8713,,,0.8531
1976-06-21,1.7749,5.5552,4.4142,299.22,4.458,6.1187,1.0301,1.0169,0.8696,,,0.854
1976-06-22,1.773,5.5607,4.4095,299.15,4.459,6.1287,1.0307,1.0168,0.8705,,,0.853
1976-06-23,1.7721,5.564,4.4072,297.05,4.46,6.1335,1.0323,1.0172,0.871,,,0.8523
1976-06-24,1.7709,5.5602,4.3759,297.15,4.451,6.1287,1.0371,1.0157,0.8679,,,0.8507
1976-06-25,1.7709,5.5692,4.3794,297.56,4.454,6.141,1.036,1.0147,0.8704,,,0.8523
1976-06-28,1.774,5.5667,4.3694,295.98,4.453,6.1397,1.0327,1.0153,0.8689,,,0.8521
1976-06-29,1.779,5.5735,4.3977,296.82,4.452,6.1485,1.028,1.0142,0.8664,,,0.8505
1976-06-30,1.7841,5.5607,4.4032,298.02,4.447,6.1512,1.0326,1.0128,0.8688,,,0.8506
1976-07-01,1.7912,5.5557,4.4207,297.1,4.446,6.1332,1.0319,1.0115,0.8666,,,0.8509
1976-07-02,1.7931,5.5747,4.4236,297.06,4.445,6.1527,1.0309,1.0101,0.8717,,,0.8509
1976-07-05,1.796,5.5767,4.4361,296.25,4.46,6.149,1.0312,1.0101,0.8747,,,0.8506
1976-07-06,1.8031,5.5882,4.4591,296.45,4.462,6.153,1.0317,1.0081,0.8693,,,0.8512
1976-07-07,1.8021,5.5925,4.4638,296.47,4.466,6.1662,1.0321,1.007,0.8695,,,0.8511
1976-07-08,1.7931,5.5957,4.4469,296.3,4.465,6.1622,1.0321,1.0068,0.8741,,,0.8512
1976-07-09,1.7781,5.5962,4.399,296.6,4.464,6.1567,1.0337,1.0101,0.873,,,0.8523
1976-07-12,1.7879,5.5927,4.434,296.07,4.471,6.1547,1.0325,1.0132,0.864,,,0.853
1976-07-13,1.7889,5.5827,4.4383,294.9,4.471,6.1607,1.0324,1.0096,0.8701,,,0.8528
1976-07-14,1.7819,5.5772,4.4066,292.65,4.465,6.1577,1.0295,1.006,0.8685,,,0.8515
1976-07-15,1.7809,5.5842,4.4149,293.0,4.468,6.1547,1.0267,1.0117,0.8704,,,0.8531
1976-07-16,1.7749,5.5892,4.4018,294.0,4.468,6.1662,1.0268,1.0106,0.8696,,,0.8558
1976-07-19,1.7749,5.5892,4.4035,293.67,4.467,6.1792,1.0249,1.0122,0.8684,,,0.8572
1976-07-20,1.7809,5.5927,4.4309,293.35,4.472,6.1757,1.0254,1.0136,0.8667,,,0.8564
1976-07-21,1.7828,5.5927,4.441,293.72,4.474,6.1707,1.0273,1.0116,0.8695,,,0.8563
1976-07-22,1.7851,5.5917,4.4663,293.57,4.476,6.1727,1.0256,1.0106,0.8695,,,0.8568
1976-07-23,1.7809,5.6012,4.4701,293.89,4.481,6.179,1.027,1.0118,0.8635,,,0.8573
1976-07-26,1.7771,5.6017,4.457,293.5,4.484,6.178,1.0261,1.0116,0.8654,,,0.8577
1976-07-27,1.7819,5.6007,4.4619,293.87,4.48,6.1767,1.0259,1.0118,0.8674,,,0.8562
1976-07-28,1.7912,5.5967,4.4655,293.42,4.476,6.1762,1.0262,1.0105,0.8666,,,0.8545
1976-07-29,1.7841,5.5672,4.4299,293.5,4.458,6.1457,1.0262,1.0,0.8712,,,0.8526
1976-07-30,1.7841,5.5352,4.4281,293.25,4.444,6.1217,1.026,1.003,0.8688,,,0.8512
1976-08-02,1.7879,5.5207,4.4233,292.85,4.427,6.1045,1.0231,1.0049,0.8693,,,0.8495
1976-08-03,1.7879,5.5207,4.4411,292.95,4.438,6.1017,1.0212,1.0037,0.8693,,,0.8509
1976-08-04,1.794,5.5262,4.4366,292.6,4.429,6.1122,1.0173,1.0032,0.8676,,,0.8494
1976-08-05,1.7879,5.5197,4.4304,293.02,4.428,6.0892,1.0133,1.0017,0.873,,,0.8517
1976-08-06,1.7889,5.5317,4.4365,292.95,4.432,6.0964,1.011,1.001,0.8689,,,0.8524
1976-08-09,1.7889,5.5222,4.4544,292.7,4.431,6.1007,1.0107,1.0047,0.8587,,,0.8525
1976-08-10,1.7899,5.5182,4.4765,292.7,4.431,6.1,1.0134,1.0026,0.8708,,,0.8528
1976-08-11,1.7889,5.5202,4.4633,292.6,4.428,6.0922,1.0129,1.0044,0.8701,,,0.8523
1976-08-12,1.786,5.5162,4.4525,292.57,4.43,6.1117,1.0132,1.0039,0.8703,,,0.8533
1976-08-13,1.78,5.5107,4.4322,291.52,4.422,6.0897,1.0131,1.0057,0.8721,,,0.8529
1976-08-16,1.78,5.5202,4.4286,290.15,4.417,6.0937,1.0132,1.0054,0.8684,,,0.8515
1976-08-17,1.7879,5.4857,4.4125,287.65,4.378,6.0587,1.0113,1.0038,0.8662,,,0.8467
1976-08-18,1.7851,5.478,4.4092,288.27,4.388,6.0407,1.0133,1.0005,0.8695,,,0.8471
1976-08-19,1.7819,5.4832,4.4066,288.55,4.39,6.0382,1.0137,1.0021,0.8699,,,0.8482
1976-08-20,1.7809,5.4957,4.4131,289.5,4.402,6.0567,1.0128,1.0025,0.8704,,,0.8497
1976-08-23,1.7819,5.4947,4.4084,289.95,4.39,6.0557,1.0132,1.0036,0.8699,,,0.8479
1976-08-24,1.7759,5.4852,4.39,288.4,4.394,6.0457,1.014,1.0032,0.8704,,,0.8472
1976-08-25,1.7699,5.4977,4.3858,288.85,4.402,6.0547,1.0153,1.0042,0.8696,,,0.8487
1976-08-26,1.7721,5.5047,4.3842,288.87,4.4,6.06,1.0154,1.0051,0.8698,,,0.8467
1976-08-27,1.7699,5.5015,4.3823,288.55,4.4,6.0612,1.016,1.001,0.8709,,,0.8478
1976-08-31,1.7759,5.5052,4.4025,289.4,4.408,6.0567,1.0191,1.0031,0.868,,,0.8477
1976-09-01,1.774,5.5042,4.3818,288.7,4.393,6.0532,1.0232,1.0024,0.8701,,,0.8457
1976-09-02,1.773,5.5032,4.3899,288.55,4.396,6.0527,1.0207,1.0037,0.8693,,,0.8463
1976-09-03,1.7721,5.5042,4.3984,287.87,4.401,6.0477,1.0195,1.0,0.8698,,,0.8466
1976-09-06,1.7721,5.502,4.3966,287.85,4.397,6.0542,1.0225,1.0,0.8698,,,0.8467
1976-09-07,1.7709,5.4895,4.3918,287.75,4.397,6.06,1.0235,1.0038,0.8704,,,0.8462
1976-09-08,1.7709,5.4875,4.3936,287.45,4.397,6.065,1.0232,1.0038,0.8692,,,0.8456
1976-09-09,1.7479,5.4745,4.3295,285.9,4.38,6.045,1.0255,1.0033,0.8656,,,0.8443
1976-09-10,1.7528,5.472,4.3487,286.95,4.385,6.0407,1.0243,1.0015,0.8694,,,0.8447
1976-09-13,1.7479,5.4655,4.333,286.6,4.381,6.0347,1.0253,1.0072,0.8668,,,0.8442
1976-09-14,1.7391,5.458,4.3095,286.5,4.373,6.0232,1.0258,1.008,0.8712,,,0.8428
1976-09-15,1.7331,5.4302,4.2773,286.15,4.342,5.991,1.0258,1.0097,0.8718,,,0.8384
1976-09-16,1.7419,5.4267,4.3095,286.9,4.341,5.9802,1.0231,1.0105,0.8675,,,0.8385
1976-09-17,1.734,5.4085,4.2899,287.15,4.331,5.9662,1.0261,1.006,0.8726,,,0.8383
1976-09-20,1.7179,5.3915,4.2466,287.2,4.318,5.9487,1.0271,1.0105,0.8681,,,0.8383
1976-09-21,1.7179,5.4022,4.2535,288.07,4.326,5.9677,1.029,1.0125,0.8706,,,0.8385
1976-09-22,1.7159,5.3707,4.2366,287.05,4.31,5.9447,1.0262,1.0166,0.8717,,,0.8367
1976-09-23,1.7109,5.3625,4.2345,287.7,4.33,5.9425,1.0267,1.0152,0.8704,,,0.8396
1976-09-24,1.7059,5.3975,4.217,287.85,4.323,5.9652,1.0277,1.0121,0.8704,,,0.8386
1976-09-27,1.6861,5.3775,4.163,287.5,4.315,5.9407,1.0281,1.0191,0.8716,,,0.8374
1976-09-28,1.6661,5.37,4.1086,287.5,4.301,5.94,1.03,1.0274,0.8586,,,0.8372
1976-09-29,1.665,5.3637,4.0909,287.47,4.286,5.9292,1.0292,1.039,0.8696,,,0.8362
1976-09-30,1.6681,5.3122,4.0785,286.75,4.259,5.865,1.0271,1.03,0.868,,,0.8345
1976-10-01,1.6611,5.33,4.068,287.05,4.269,5.875,1.0293,1.0371,0.8795,,,0.838
1976-10-04,1.6739,5.342,4.1144,287.1,4.271,5.8887,1.0283,1.0371,0.8735,,,0.8358
1976-10-05,1.6639,5.3207,4.0849,287.45,4.257,5.8842,1.0261,1.0241,0.8746,,,0.8321
1976-10-06,1.6469,5.301,4.025,287.9,4.242,5.8582,1.0263,1.0293,0.8659,,,0.8303
1976-10-07,1.6681,5.3062,4.0868,288.02,4.255,5.8432,1.0274,1.0277,0.8706,,,0.8324
1976-10-08,1.6639,5.3175,4.0766,288.7,4.266,5.837,1.0277,1.0251,0.8788,,,0.8328
1976-10-11,1.6589,5.3287,4.0743,289.7,4.265,5.8482,1.0273,1.0251,0.8729,,,0.8339
1976-10-12,1.654,5.3305,4.0506,289.87,4.259,5.8687,1.0267,1.0315,0.8715,,,0.8334
1976-10-13,1.654,5.3057,4.0391,290.47,4.24,5.8412,1.0281,1.0304,0.8701,,,0.8333
1976-10-14,1.6399,5.3005,4.0096,292.35,4.248,5.8452,1.0279,1.028,0.8723,,,0.833
1976-10-15,1.651,5.3265,4.0483,292.92,4.271,5.8777,1.0268,1.0352,0.8638,,,0.8354
1976-10-18,1.654,5.3662,4.0606,292.7,4.292,6.045,1.0277,1.0346,0.8701,,,0.8404
1976-10-19,1.6499,5.367,4.039,292.15,4.287,6.0027,1.0276,1.0369,0.8696,,,0.8373
1976-10-20,1.6461,5.3258,4.0148,292.0,4.262,5.9437,1.0282,1.0378,0.869,,,0.8335
1976-10-21,1.6469,5.3335,4.0267,292.75,4.265,5.9462,1.0269,1.037,0.8712,,,0.8351
1976-10-22,1.648,5.337,4.0327,293.67,4.266,5.95,1.0274,1.0331,0.8706,,,0.835
1976-10-25,1.5939,5.277,3.8827,293.22,4.227,5.8967,1.0292,1.0477,0.8674,,,0.8313
1976-10-26,1.6041,5.2895,3.9156,293.7,4.237,5.9127,1.0305,1.0455,0.863,,,0.833
1976-10-27,1.582,5.285,3.8506,293.17,4.224,5.8962,1.0296,1.042,0.8781,,,0.8307
1976-10-28,1.5669,5.2665,3.806,293.6,4.203,5.872,1.0299,1.0575,0.8713,,,0.83
1976-10-29,1.586,5.284,3.8572,294.32,4.211,5.887,1.0286,1.0526,0.8814,,,0.8306
1976-11-01,1.586,5.2745,3.8651,295.67,4.215,5.8847,1.0288,1.0573,0.8731,,,0.8315
1976-11-02,1.5921,5.281,3.8831,295.37,4.22,5.9055,1.0275,1.0573,0.8698,,,0.8319
1976-11-03,1.601,5.2703,3.9,295.1,4.214,5.8787,1.028,1.055,0.8636,,,0.8306
1976-11-04,1.6351,5.2945,3.9978,295.35,4.258,5.9162,1.0263,1.0483,0.8616,,,0.8334
1976-11-05,1.634,5.3047,3.9919,294.75,4.248,5.927,1.0265,1.0395,0.8714,,,0.834
1976-11-08,1.616,5.295,3.9414,293.57,4.234,5.908,1.0277,1.048,0.8731,,,0.8328
1976-11-09,1.6271,5.2955,3.9718,294.07,4.24,5.9192,1.0274,1.0483,0.8685,,,0.8335
1976-11-10,1.6329,5.294,3.9826,294.42,4.234,5.9247,1.0244,1.0435,0.8721,,,0.8329
1976-11-11,1.625,5.2793,3.965,294.75,4.229,5.9077,1.0225,1.0435,0.8737,,,0.8326
1976-11-12,1.6239,5.2865,3.9639,294.65,4.227,5.9097,1.022,1.0455,0.8715,,,0.8326
1976-11-15,1.641,5.2945,4.0073,294.7,4.238,5.9252,1.0238,1.0426,0.8624,,,0.8335
1976-11-16,1.6431,5.2915,4.0141,295.05,4.23,5.9257,1.0211,1.0406,0.8693,,,0.8334
1976-11-17,1.6551,5.288,4.0451,295.0,4.225,5.9297,1.0202,1.0396,0.8696,,,0.8337
1976-11-18,1.662,5.282,4.0636,295.1,4.227,5.9247,1.0201,1.0339,0.8711,,,0.8344
1976-11-19,1.6821,5.2817,4.1144,295.45,4.215,5.919,1.0154,1.0283,0.8711,,,0.8336
1976-11-22,1.6469,5.247,4.002,295.2,4.192,5.8827,1.0127,1.0298,0.8818,,,0.8296
1976-11-23,1.654,5.2262,4.0242,295.45,4.185,5.8617,1.0063,1.0394,0.8622,,,0.8294
1976-11-24,1.6469,5.2142,4.0267,295.47,4.194,5.8752,1.0078,1.0395,0.8834,,,0.8302
1976-11-25,1.6461,5.2235,4.0214,295.3,4.19,5.8842,1.0022,1.0395,0.8667,,,0.8302
1976-11-26,1.6491,5.2272,4.0238,295.37,4.191,5.8995,0.996,1.0322,0.8714,,,0.8307
1976-11-29,1.6469,5.225,4.0201,295.63,4.184,5.8817,0.9771,1.105,0.8699,,,0.8302
1976-11-30,1.6529,5.2375,4.0397,296.95,4.193,5.8827,0.966,1.1095,0.8685,,,0.8308
1976-12-01,1.662,5.248,4.0736,296.95,4.192,5.9045,0.966,1.1112,0.8711,,,0.8321
1976-12-02,1.6639,5.253,4.0849,296.8,4.2,5.9097,0.9707,1.1068,0.8715,,,0.8321
1976-12-03,1.662,5.2425,4.0769,297.85,4.188,5.887,0.976,1.109,0.8699,,,0.8308
1976-12-06,1.6581,5.2275,4.0507,296.57,4.174,5.8672,0.9715,1.1096,0.8692,,,0.8285
1976-12-07,1.6731,5.2275,4.1024,296.27,4.178,5.8615,0.9751,1.1094,0.8602,,,0.8294
1976-12-08,1.672,5.237,4.1031,296.35,4.179,5.8717,0.9769,1.1002,0.8672,,,0.8291
1976-12-09,1.6711,5.2353,4.0959,295.85,4.179,5.8712,0.9748,1.1001,0.8703,,,0.8286
